theta1,theta2,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,energy
2.5,87.5,-0.00025461570721053837,-0.002101915367545547,268.8705427197225,-0.7343217645513948,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.01122231360819246,107.46351827345708,-4627.636685973897
2.5,82.5,-0.00047558994077249246,-0.0030140341473258087,268.8749242009775,-0.7160793894784219,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.01870480857256198,107.31361730914311,-4627.757613679933
2.5,77.5,-0.0009758366441329386,-0.004292690527870871,268.88490961158027,-0.6905062610605253,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.0341407884941893,107.00532238395918,-4628.016692989258
2.5,72.5,-0.002220531830731661,-0.005955376680193521,268.9098054302589,-0.6572525387798953,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.07050077485973803,106.28038671500804,-4628.650026512225
2.5,67.5,-0.0056624328973945565,-0.007917975738820884,268.9786620648383,-0.6180005574913667,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.17189317464730466,104.24972490126095,-4630.47659181044
2.5,62.5,-0.016299242251577487,-0.010025563435753549,269.1913817667128,-0.5758488041059467,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.43962804651481957,98.89194979671778,-4635.324504984907
2.5,57.5,-0.04902903522673412,-0.012136866373291531,269.8459915391009,-0.5336227455753437,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.8658928314595183,90.37020370339565,-4642.757991558279
2.5,52.5,-0.006474426391305194,-0.014175325239845903,268.99490256409644,-0.49285356760123933,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,1.431141292442606,79.0638602080662,-4654.268890239687
2.5,47.5,2.569932656810226,-0.016123455630536264,217.46670911209725,-0.45389096048210664,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,2.083261545859149,66.0218365898688,-4715.5735654965365
2.5,42.5,10.696795652729202,-0.017996758619740916,54.92949258866449,-0.4164249006942906,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,2.7810055235633153,52.06678685464281,-4883.205632024775
2.5,37.5,13.462581220485418,-0.019821836489963714,-0.38623683540279796,-0.3799233432123475,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,3.4864026479279877,37.9579064361813,-4949.12438269557
