theta1,theta2,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,energy
2.5,87.5,-0.00025659992992834547,-0.0020622309157643827,268.87059550417405,-0.7351154522744353,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.011222313591760366,107.46258575218697,-4627.638321698227
2.5,82.5,-0.0004789135856834951,-0.0029475612677117733,268.87496048259203,-0.7174088461797973,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.018704808403143522,107.31386175287759,-4627.75859926222
2.5,77.5,-0.0009812727569255973,-0.004183968137084402,268.8850182798287,-0.6926807101676745,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.03414078853526468,107.00482312087541,-4628.019154746882
2.5,72.5,-0.0022289027798705493,-0.005787957704235153,268.90998411411715,-0.6606009182296112,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.07050076369724549,106.27731314441652,-4628.656110741543
2.5,67.5,-0.005674228885917306,-0.007682055929459091,268.9788888433868,-0.6227189542353763,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.17189319826272317,104.24949103300509,-4630.481093149457
2.5,62.5,-0.016314347518283024,-0.009723457995841166,269.19166709554077,-0.5818909130939584,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.4396280400164098,98.89457922366569,-4635.327345344445
2.5,57.5,-0.04904682367222214,-0.011781096335415806,269.84634222265254,-0.5407381459623056,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.8658889384795578,90.36908898738072,-4642.765536902517
2.5,52.5,-0.006494036054519535,-0.013782970094918748,268.99529242704006,-0.5007006705447364,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,1.4311400556815808,79.0637600189072,-4654.276076160125
2.5,47.5,2.5699120505892696,-0.01571215095948193,217.46718291552352,-0.46211705479604126,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,2.083262547744028,66.02109006748815,-4715.58167260947
2.5,42.5,10.69677460260835,-0.01758338296003708,54.92991218097618,-0.4246924138646852,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,2.781004916024769,52.06704529188627,-4883.212829790389
2.5,37.5,13.462560149033964,-0.019422668206669408,-0.3858375775051149,-0.38790670902483393,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,3.4864061039556478,37.9576872795561,-4949.131804407251
2.5,32.5,13.510729718843875,-0.02125143566515637,-1.3491894911494224,-0.35133135991580305,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,4.150063921449289,24.685604544933007,-4962.620665086564
2.5,27.5,13.468509204474746,-0.02306958631834443,-0.5047546260059432,-0.3149683469576137,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,4.696306407937446,13.7619766659427,-4972.161291265987
2.5,22.5,13.453451115241633,-0.024835068604609416,-0.20374831811016475,-0.27965869954666617,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.073666662500364,6.213802628708103,-4979.01261266487
2.5,17.5,13.448093147297163,-0.02645002068764389,-0.09644921444646676,-0.2473596594352179,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.2296825174243,3.094079573527346,-4981.843694641379
2.5,12.5,13.445966282091682,-0.0277745823116271,-0.053918431244056875,-0.22086842698479453,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.289343459210216,1.9008770808077617,-4982.91166560349
2.5,7.5,13.445066977150619,-0.02867061016653236,-0.03594661788588892,-0.2029478697727691,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.314865110379988,1.3954221869690737,-4983.357501808385
2.5,2.5,13.444725936960573,-0.029038251590733692,-0.029038251590733744,-0.19559504262988964,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.324381345470144,1.2001924397507382,-4983.52966280869
7.5,87.5,-0.00023394981416871767,-0.002515233222200964,268.8773252693049,-0.8715755615268035,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.011222313591760366,107.46258575218697,-4627.582962700386
7.5,82.5,-0.00043962399267385895,-0.0037333531281576538,268.88147348489076,-0.8472131627556604,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.018704808403143522,107.31386175287759,-4627.697117384611
7.5,77.5,-0.000913899977998385,-0.00553142388965574,268.89095723661666,-0.811251749267937,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.03414078853526468,107.00482312087541,-4627.947547218015
7.5,72.5,-0.00211923827886743,-0.007981247724477837,268.91506364062826,-0.7622552718103478,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.07050076369724549,106.27731314441652,-4628.5692494999785
7.5,67.5,-0.005510659927826106,-0.01095343500680892,268.9829051378149,-0.7028115266991254,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.17189319826272317,104.24949103300509,-4630.374757543458
7.5,62.5,-0.01609327506501324,-0.014144907049558385,269.1945311186176,-0.6389820860792687,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.4396280400164098,98.89457922366569,-4635.200253176801
7.5,57.5,-0.04877258527549312,-0.01726586331917408,269.8480702784231,-0.5765629612869381,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.8658889384795578,90.36908898738072,-4642.619324496505
7.5,52.5,-0.006175009686643897,-0.0201634316386108,268.9963275855397,-0.5186115948664574,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,1.4311400556815808,79.0637600189072,-4654.11349366697
7.5,47.5,2.5702666218107035,-0.022803321870373754,217.46735659472793,-0.4658137903472373,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,2.083262547744028,66.02109006748815,-4715.406412571353
7.5,42.5,10.697156169271157,-0.02520789801461815,54.92956523101729,-0.4177222672474684,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,2.781004916024769,52.06704529188627,-4883.027929847969
7.5,37.5,13.462961449224755,-0.027413022574397743,-0.386552015508414,-0.3736197760819128,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,3.4864061039556478,37.9576872795561,-4948.940301272335
7.5,32.5,13.511145831004454,-0.029445312267971882,-1.3501073800727186,-0.33297398190285415,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,4.150063921449289,24.685604544933007,-4962.425483667764
7.5,27.5,13.468919072815435,-0.03130816311463714,-0.5057172094987024,-0.295716965314517,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,4.696306407937446,13.7619766659427,-4971.9653114821385
7.5,22.5,13.453862975866391,-0.0329711039018849,-0.20460834490226942,-0.26245814950888213,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,5.073666662500364,6.213802628708103,-4978.818476622144
7.5,17.5,13.448490780296202,-0.03436594159673518,-0.09708912772590714,-0.23456139470143747,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,5.2296825174243,3.094079573527346,-4981.653534883682
7.5,12.5,13.446346731188815,-0.035396506282062735,-0.054264347504900126,-0.2139501015361513,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,5.289343459210216,1.9008770808077617,-4982.7268149750225
7.5,7.5,13.44543120800747,-0.0359579057887441,-0.035957905788719886,-0.20272211179113403,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,5.314865110379988,1.3954221869690737,-4983.178690708918
7.5,2.5,13.445066910841165,-0.03594661788588858,-0.028670610166532388,-0.20294786977276344,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,5.324381345470144,1.2001924397507382,-4983.357695692669
12.5,87.5,-0.0002050089062717509,-0.0030940513813588837,268.8956142900199,-1.2373560235838383,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.011222313591760366,107.46258575218697,-4627.450855770133
12.5,82.5,-0.00038614989332694987,-0.004802835111386524,268.89927476674643,-1.2031803497547735,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.018704808403143522,107.31386175287759,-4627.556151048792
12.5,77.5,-0.00081387743800122,-0.007531874673098514,268.90781518670457,-1.1485995575574885,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.03414078853526468,107.00482312087541,-4627.789789255613
12.5,72.5,-0.001939214285889183,-0.011581727607720296,268.93031610787443,-1.067602499360254,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.07050076369724549,106.27731314441652,-4628.3826164673255
12.5,67.5,-0.005216198605988665,-0.016842661554708156,268.9958781235753,-0.9623838206629881,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.17189319826272317,104.24949103300509,-4630.146803368041
