theta1,theta2,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,energy
2.5,87.5,-0.0002631976048914621,-0.0019302773861786392,268.87069441247604,-0.7377545246596438,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.011222313621126466,107.46300208955483,-4627.640320169058
2.5,82.5,-0.0004898569863755876,-0.002728693239045551,268.8752212418555,-0.7217862074532208,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.018704808680607095,107.3130528611049,-4627.763316831098
2.5,77.5,-0.0009989878080033502,-0.0038296672856197194,268.885336617989,-0.6997667267637782,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.03414078834787426,107.00449887516075,-4628.02591008542
2.5,72.5,-0.002255962718336985,-0.005246758948393926,268.91051157735666,-0.6714248934998849,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.07050077332316784,106.27633060938237,-4628.666875640164
2.5,67.5,-0.005712245803202785,-0.006921717591129209,268.9796439023675,-0.6379257185973503,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.17189317860457232,104.24923278253273,-4630.495080803546
2.5,62.5,-0.016363168481069643,-0.008747038051746474,269.19267029153644,-0.6014193117067982,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.43962805723196824,98.89543685389928,-4635.344085300632
2.5,57.5,-0.04910474920130262,-0.010622584816647008,269.84749123920756,-0.5639083765525615,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.8658930698847573,90.3707115014006,-4642.784830885137
2.5,52.5,-0.006558580155927028,-0.012492042538823984,268.9966022661088,-0.5265192221997445,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,1.431140102505903,79.06502199186926,-4654.298096469471
2.5,47.5,2.5698435595552347,-0.01434283148650058,217.46854704450124,-0.4895034432391011,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,2.0832626959594376,66.02154490330803,-4715.605939056462
2.5,42.5,10.696704796772444,-0.016190152811794933,54.931306333190584,-0.4525570170560212,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,2.7810034649599724,52.06713226147896,-4883.237891298526
2.5,37.5,13.462493944161634,-0.018061010015783148,-0.38447599130535937,-0.4151398729948903,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,3.4864983733619703,37.95771282185661,-4949.156262719995
2.5,32.5,13.510666536808538,-0.019979153085498375,-1.34791722399812,-0.3767770112867925,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,4.150123845990536,24.685598555577837,-4962.643575435053
2.5,27.5,13.468451135124239,-0.021945247170663373,-0.5036302866182666,-0.337455128262511,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,4.696282214024583,13.761973848684349,-4972.181614449278
2.5,22.5,13.453411082382377,-0.023909914249901628,-0.20282316358701685,-0.2981617884441969,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.073693068320082,6.2138013801267755,-4979.029280320512
2.5,17.5,13.44805447601822,-0.025753855305242778,-0.09575304916162133,-0.2612829674478689,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.2296871539141225,3.0940798740656654,-4981.856259352977
2.5,12.5,13.445943017543154,-0.027306371480420154,-0.05345022035426888,-0.23023264365574772,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.2893232388293825,1.9008771851957607,-4982.920136778982
2.5,7.5,13.445053921345584,-0.028406592152535045,-0.03568259991657049,-0.20822823014183592,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.31459528647473,1.395422147036066,-4983.362537052415
2.5,2.5,13.444719611059531,-0.02895326670736829,-0.028953266707367743,-0.19729473909114045,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.324367702978581,1.2001924184274784,-4983.531212525099
7.5,87.5,-0.00025527425272172587,-0.002088744463338616,268.8778131490671,-0.8801053353684806,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.011222313621126466,107.46300208955483,-4627.590183092748
7.5,82.5,-0.0004763132772939152,-0.0029995673314612546,268.8821905958387,-0.8618888772980787,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.018704808680607095,107.3130528611049,-4627.711187783189
7.5,77.5,-0.0009759636283919127,-0.004290150874749343,268.8922284610225,-0.8360772093286531,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.03414078834787426,107.00449887516075,-4627.9702464902075
7.5,72.5,-0.0022182402173885063,-0.006001208961619385,268.9170394271142,-0.8018560473750483,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.07050077332316784,106.27633060938237,-4628.605975977641
7.5,67.5,-0.0056542239673912495,-0.008082154364475532,268.98575160558613,-0.7602371390657574,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.17189317860457232,104.24923278253273,-4630.42686724158
7.5,62.5,-0.01628020685256277,-0.010406271225445301,269.1982526001674,-0.7137548011651325,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.43962805723196824,98.89543685389928,-4635.266895058851
7.5,57.5,-0.048993810221240004,-0.01284136587978168,269.8525557319121,-0.6650529095350021,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,0.8658930698847573,90.3707115014006,-4642.697499073345
7.5,52.5,-0.006418013611525819,-0.015303381228728657,269.0010238096099,-0.6158126026140042,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,1.431140102505903,79.06502199186926,-4654.200119384376
7.5,47.5,2.5700145099467266,-0.01776120971665642,217.47239138523443,-0.5666560326830685,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,2.0832626959594376,66.02154490330803,-4715.496975038858
7.5,42.5,10.696906412035068,-0.02021715087281203,54.93455655226391,-0.5175372102614793,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,2.7810034649599724,52.06713226147896,-4883.117926961303
7.5,37.5,13.462730548760632,-0.022685577083058944,-0.38182453524609955,-0.4681686856476893,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,3.4864983733619703,37.95771282185661,-4949.025508344904
7.5,32.5,13.510924993014104,-0.025173023733585365,-1.3458350955395804,-0.4184197524803396,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,4.150123845990536,24.685598555577837,-4962.502551768078
7.5,27.5,13.468736916834617,-0.027655050583003278,-0.502064082775949,-0.3687792159022263,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,4.696282214024583,13.761973848684349,-4972.031276660624
7.5,22.5,13.453716774537195,-0.030050755745764973,-0.2016879977082245,-0.3208651126022602,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,5.073693068320082,6.2138013801267755,-4978.871163933979
7.5,17.5,13.44837795013479,-0.03221319047729912,-0.09493637663659692,-0.2776164180066243,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,5.2296871539141225,3.0940798740656654,-4981.692392297913
7.5,12.5,13.446274877432378,-0.033962207291907166,-0.052830048559704815,-0.2426360817707362,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,5.2893232388293825,1.9008771851957607,-4982.752724327071
7.5,7.5,13.44539172545363,-0.035147523075525086,-0.035147523075524774,-0.21892976575563663,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,5.31459528647473,1.395422147036066,-4983.193586943849
7.5,2.5,13.445053663152985,-0.03568259991657082,-0.02840659215253514,-0.20822823014183695,-42.61148202871651,-4967.158353636122,5.314642306041921,1.395422067890517,5.324367702978581,1.2001924184274784,-4983.362474928558
12.5,87.5,-0.00024284650399774804,-0.002337299435952106,268.8964108165199,-1.2524910608362063,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.011222313621126466,107.46300208955483,-4627.46405902914
12.5,82.5,-0.0004543291026487177,-0.003439250920817233,268.9006295089847,-1.2304520296569847,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.018704808680607095,107.3130528611049,-4627.58158147297
12.5,77.5,-0.00093676037222014,-0.005074215997164967,268.91025185527997,-1.197752730604485,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.03414078834787426,107.00449887516075,-4627.834495230245
12.5,72.5,-0.002150119044343804,-0.007363632423736098,268.93453690738374,-1.1519644017374602,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.07050077332316784,106.27633060938237,-4628.459732905177
12.5,67.5,-0.005542585089637745,-0.010314931923524215,269.00240970406566,-1.0929384121266463,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.17189317860457232,104.24923278253273,-4630.264883305997
12.5,62.5,-0.016110532585014933,-0.01379975685219886,269.21374283435966,-1.0232419139228865,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.43962805723196824,98.89543685389928,-4635.08396749993
12.5,57.5,-0.04875422287145009,-0.01763311284576024,269.866608295032,-0.9465747937930009,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,0.8658930698847573,90.3707115014006,-4642.489372305253
12.5,52.5,-0.006100014315526081,-0.021663283520201502,269.0135447679135,-0.8659713814136569,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,1.431140102505903,79.06502199186926,-4653.963650859021
12.5,47.5,2.5704163185313145,-0.025797443668852674,217.48323247871468,-0.7832881780450272,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,2.0832626959594376,66.02154490330803,-4715.230252267262
12.5,42.5,10.697394315247205,-0.029982004085445865,54.94365688997232,-0.6995969697847785,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,2.7810034649599724,52.06713226147896,-4882.820015084271
12.5,37.5,13.463299516409409,-0.0341729658386259,-0.37444396028120985,-0.6157777360080305,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,3.4864983733619703,37.95771282185661,-4948.696506992559
12.5,32.5,13.511581982107629,-0.0383072009910333,-1.3401014343292619,-0.5330930319262633,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,4.150123845990536,24.685598555577837,-4962.143820325631
12.5,27.5,13.469467396111556,-0.042275357904497164,-0.4978165495832168,-0.45372989331713415,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,4.696282214024583,13.761973848684349,-4971.645721384044
12.5,22.5,13.454508727407571,-0.04590634332886309,-0.19867574400098284,-0.3811101852975076,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,5.073693068320082,6.2138013801267755,-4978.463312138833
12.5,17.5,13.449219107695459,-0.04898790451392593,-0.09284324946712498,-0.3194789618802609,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,5.2296871539141225,3.0940798740656654,-4981.2679470222465
12.5,12.5,13.447143308328945,-0.05133134892417103,-0.05133134892302354,-0.27261007342912297,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,5.2893232388293825,1.9008771851957607,-4982.317552080982
12.5,7.5,13.446275962645604,-0.052830048559704246,-0.033962207291907395,-0.24263608177073706,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,5.31459528647473,1.395422147036066,-4982.752757983527
12.5,2.5,13.445943052828012,-0.05345022035426879,-0.02730637148042046,-0.23023264365577661,-42.61148202871651,-4967.158353636122,5.289335393592499,1.900877229186066,5.324367702978581,1.2001924184274784,-4982.920109103316
17.5,87.5,-0.00022568375075138295,-0.002680554493372786,268.93972375436636,-2.122732857878908,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,0.011222313621126466,107.46300208955483,-4627.157765789623
17.5,82.5,-0.00042280369417710477,-0.004069759113799492,268.94385854640507,-2.09494876682337,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,0.018704808680607095,107.3130528611049,-4627.269899964484
17.5,77.5,-0.0008773522833862482,-0.006262377773009511,268.9529072923335,-2.0510963918829916,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,0.03414078834787426,107.00449887516075,-4627.51276401714
17.5,72.5,-0.0020391940604685414,-0.009582132100197078,268.9761879665497,-1.9847013073865554,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,0.07050077332316784,106.27633060938237,-4628.119378135335
17.5,67.5,-0.00534539192227468,-0.014258795206327265,269.04222476147345,-1.8911680421144623,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,0.17189317860457232,104.24923278253273,-4629.893496357675
17.5,62.5,-0.015785716922928007,-0.020296069963357158,269.251135437423,-1.7704225505324271,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,0.43962805723196824,98.89543685389928,-4634.666378839907
17.5,57.5,-0.0482613974365939,-0.027489623290188454,269.9006191009254,-1.626551484435105,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,0.8658930698847573,90.3707115014006,-4642.011153683994
17.5,52.5,-0.005405647440065696,-0.03555072727656306,269.04351098444965,-1.4653294050167163,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,1.431140102505903,79.06502199186926,-4653.412687551951
17.5,47.5,2.571335584740244,-0.044182415236822356,217.5086970468905,-1.292695646727293,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,2.0832626959594376,66.02154490330803,-4714.59811268211
17.5,42.5,10.698551112775228,-0.05308242366419394,54.964410950752864,-1.1146954779946747,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,2.7810034649599724,52.06713226147896,-4882.102754962734
17.5,37.5,13.464686750480242,-0.061922921751503546,-0.3583387404355411,-0.9378855196412915,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,3.4864983733619703,37.95771282185661,-4947.8953240871715
17.5,32.5,13.51318347458236,-0.07033854801013778,-1.328277436624759,-0.7695729907174167,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,4.150123845990536,24.685598555577837,-4961.265357950245
17.5,27.5,13.47125157718214,-0.0779382822608285,-0.48962412802260535,-0.6175783071773886,-42.61148202871651,-4967.158353636122,5.229681087872583,3.0940797259236077,4.696282214024583,13.761973848684349,-4970.7017079286115
