theta1,theta2,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,energy
2.5,87.5,-0.00025959597865075586,-0.0020023099462399183,268.8705606268105,-0.7363138727361581,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.011222313593316675,107.46364277606621,-4627.638441047251
2.5,82.5,-0.00048390363342280904,-0.0028477603022814195,268.875077201897,-0.7194048659305643,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.01870480859753277,107.31347065488721,-4627.760774849545
2.5,77.5,-0.000989385484529987,-0.004021713689893953,268.88519780934644,-0.6959257976910116,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.034140788635358514,107.00537678475986,-4628.021512499183
2.5,72.5,-0.0022413366134926976,-0.005539281032779429,268.91022958279757,-0.6655744496205289,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.07050077957246025,106.27715476066183,-4628.660760929295
2.5,67.5,-0.00569171949904004,-0.007332243710788649,268.97924258689034,-0.629715197446301,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.17189317794369555,104.24996238817624,-4630.486931992707
2.5,62.5,-0.01633678318017432,-0.00927474474276602,269.1921484370555,-0.5908651782455279,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.43962807244844254,98.89455931768337,-4635.335431864041
2.5,57.5,-0.049073361747656,-0.011250334532169889,269.84687608184146,-0.5513533820324077,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.8658931131467256,90.36949383120016,-4642.774705037184
2.5,52.5,-0.006523477377563112,-0.013194071504634178,268.9960134264176,-0.512478642735325,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,1.4311387041929269,79.06439367964751,-4654.285941366419
2.5,47.5,2.5698809580242172,-0.015090565821046316,217.46779098716408,-0.4745487566456699,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,2.0832630286361256,66.02164161300375,-4715.592353720699
2.5,42.5,10.696743088390404,-0.016954224136690843,54.9305418425357,-0.43727559041422787,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,2.780997984426249,52.06685567818911,-4883.224382206069
2.5,37.5,13.462531177296327,-0.01881092952062123,-0.3852259162317923,-0.40014148273646877,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,3.486445788752791,37.95771236380215,-4949.142779983698
2.5,32.5,13.510701862635118,-0.020682558489100836,-1.3486206363854807,-0.36270890366521374,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,4.15005763779472,24.685609526246807,-4962.630934056923
2.5,27.5,13.46848294376638,-0.022568778286281933,-0.5042538176515805,-0.32498450752688085,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,4.696289217975861,13.761975751504478,-4972.170350175277
2.5,22.5,13.45343884616459,-0.024423906436278776,-0.20333715598778973,-0.2878819446188558,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.07368603892141,6.21380155710004,-4979.020007549917
2.5,17.5,13.448164657909453,-0.026140676859095654,-0.09613987077145364,-0.25354653617160755,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.229695544087578,3.0940796861165167,-4981.849178180748
