theta1,theta2,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,energy
2.5,87.5,-0.0002669402071542411,-0.0018554253812253173,268.8707521148451,-0.7392515642110004,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.011222313621126611,107.46302326766747,-4627.641667218725
2.5,82.5,-0.0004959908994033205,-0.002606014998126196,268.8752910261236,-0.7242397717359459,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.01870480868060677,107.31305224200861,-4627.76558468588
2.5,77.5,-0.001008794646395876,-0.0036335304924813533,268.88560363213696,-0.7036894617024273,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.034140788347874866,107.00470954224448,-4628.029168809172
2.5,72.5,-0.00227079877657159,-0.004950037810444291,268.9108193523174,-0.6773593162574523,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.07050077332316708,106.27631683777962,-4628.672234174484
2.5,67.5,-0.005733011511325385,-0.00650640348906318,268.98007374891966,-0.6462320023643519,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.17189317860457531,104.24923278253466,-4630.502562692365
2.5,62.5,-0.016389919173910077,-0.008212025145289223,269.19319632997525,-0.61211956897602,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.4396280572319612,98.89543685390059,-4635.3537512572475
2.5,57.5,-0.04913676468601559,-0.009982273680451518,269.8481374771633,-0.5767145992499216,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,0.8658930698847456,90.37071150140167,-4642.796382574227
2.5,52.5,-0.006594693673832043,-0.011769779006078732,268.9972576864561,-0.5409644929100704,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,1.4311401025058974,79.06502199186937,-4654.311200169818
2.5,47.5,2.569804707835845,-0.013565780162506357,217.4693233373268,-0.5050444698119322,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,2.083262695959422,66.02154490330763,-4715.619965590605
2.5,42.5,10.696665010224772,-0.01538756005092339,54.93210765761898,-0.46860887350101454,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,2.7810034649599524,52.06713226147949,-4883.252379024328
2.5,37.5,13.462453473545152,-0.017264736820892888,-0.3836797408972396,-0.43106533660783103,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,3.486498369783911,37.957712787216956,-4949.17063616884
2.5,32.5,13.510626847572572,-0.01922468990666142,-1.3471627713195153,-0.39186627368821464,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,4.150123845990472,24.685598318090484,-4962.657195708321
2.5,27.5,13.468413718721205,-0.021270891422344222,-0.5029559302705063,-0.3509422447366324,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,4.696282461073151,13.761973942160743,-4972.193789929534
2.5,22.5,13.453386334274521,-0.023351225354263597,-0.20226447486542296,-0.30933556639518994,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.0736917785675715,6.213801380982586,-4979.03936275785
2.5,17.5,13.448035553504951,-0.025333141192958385,-0.09533233502976111,-0.26969724982254345,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.229681859792085,3.0940798745704323,-4981.863856423237
2.5,12.5,13.44592744507224,-0.02702487649365198,-0.05316872543751736,-0.2358625435841162,-42.61148202871651,-4967.158353636122,5.32435231129048,1.200192368487974,5.289331780534045,1.9008771851407864,-4982.925210719829
