theta1,theta2,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,energy
2.5,87.5,-0.05501609283864449,-0.0013383827125233601,269.93106604770986,-0.05651610622463737,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,0.973095422716836,88.231409248337,-3406.055203903875
2.5,82.5,-0.011304823828803063,-0.0015295866717304064,269.05685725048124,-0.052692027708626084,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,1.5810319481609834,76.06694114648528,-3418.438600133945
2.5,77.5,2.6310845455472274,-0.0017284933526127296,216.20906671666899,-0.04871389360309024,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,2.266077370760857,62.365338497654264,-3481.6567792971878
2.5,72.5,10.763212761199716,-0.0019326378611533431,53.56650873119123,-0.044631003733105114,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,2.980096971907304,48.08499326393397,-3649.729655954225
2.5,67.5,13.456247275236812,-0.0021395019881607965,-0.2941811432528958,-0.04049372034979418,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,3.6805090515161574,34.077057174066944,-3714.200904905634
2.5,62.5,13.501364561065813,-0.0023461546416183874,-1.1964967078029483,-0.036360672727799644,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,4.316317296088433,21.361435162406483,-3727.1339905564746
2.5,57.5,13.46295712156138,-0.0025489453279388214,-0.42839124480522794,-0.032304855273228766,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,4.818144538730878,11.324157277776564,-3735.9358901482005
2.5,52.5,13.44975978022758,-0.0027434606066695116,-0.16445016242907606,-0.028414549032712157,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.148124055014469,4.7250731907819565,-3741.950555186908
2.5,47.5,13.445189769085651,-0.0029248887862987046,-0.07303686637436264,-0.02478598532878053,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.279282787673316,2.102247768414777,-3744.351931456179
2.5,42.5,13.443391983257973,-0.003088768956536381,-0.03705659966856526,-0.021508381582027135,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.328757074730883,1.1125980883450244,-3745.2548106447366
2.5,37.5,13.442591244972917,-0.0032318333279994812,-0.021060616760862627,-0.018647094621937626,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.350813816195833,0.6713905480035575,-3745.656047976401
2.5,32.5,13.442197010482015,-0.0033525421469408406,-0.01318875863900514,-0.016232918393574026,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.361999327589827,0.44769266556341236,-3745.8587892564074
2.5,27.5,13.441986896637923,-0.003451080090189399,-0.008987838903016023,-0.01426215979955664,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.368223250820146,0.32346434681573516,-3745.970930625382
2.5,22.5,13.441867581182034,-0.003528902061499038,-0.006604616841966116,-0.012705720319013727,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.371866262740623,0.25004954239324123,-3746.0369598937696
2.5,17.5,13.441793315079003,-0.003588105859802207,-0.005198515854760077,-0.011521644564067977,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.374166096326908,0.20509186804424065,-3746.0771610276915
2.5,12.5,13.441755808264164,-0.003630877097458721,-0.004361733869662353,-0.010666219117536497,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.3754968636113505,0.17748886521455517,-3746.101821333858
2.5,7.5,13.441731456175292,-0.003659112841227939,-0.0038880410703550365,-0.010101505092002222,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.376308467928356,0.16147677139186184,-3746.116036004371
2.5,2.5,13.441725551106373,-0.0036742153170869476,-0.0036742153170869225,-0.009799455648949911,-107.83048876169573,-3662.7782189765385,5.376702497200681,0.15410120017013895,5.3766556900144975,0.15410119948135018,-3746.122569486544
7.5,87.5,-0.05502032657310248,-0.0012537059540367677,269.9313792489119,-0.06278820684032169,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,0.973095422716836,88.231409248337,-3406.054109475844
7.5,82.5,-0.011309110383037242,-0.0014438759074794276,269.0571465621984,-0.058984802521576056,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,1.5810319481609834,76.06694114648528,-3418.43754928841
7.5,77.5,2.6310802417039465,-0.0016468539426059841,216.2093639660911,-0.054925247038812595,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,2.266077370760857,62.365338497654264,-3481.655643181214
7.5,72.5,10.763208871715072,-0.0018608140545527943,53.56681430680205,-0.05064604491578892,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,2.980096971907304,48.08499326393397,-3649.7283246010547
7.5,67.5,13.456248609883927,-0.002083532365489696,-0.2938961706101156,-0.04619167840251977,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,3.6805090515161574,34.077057174066944,-3714.1992877023536
7.5,62.5,13.50135139620977,-0.002311919602496783,-1.1962335465308822,-0.04162393307392677,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,4.316317296088433,21.361435162406483,-3727.1319967009454
7.5,57.5,13.462965573301961,-0.002541567621655497,-0.4281549385582233,-0.037030974398853465,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,4.818144538730878,11.324157277776564,-3735.933391247212
7.5,52.5,13.449762555392729,-0.0027666025648688214,-0.16424437559373997,-0.03253027459753182,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,5.148124055014469,4.7250731907819565,-3741.9475126080097
7.5,47.5,13.44519131718619,-0.0029801431940067453,-0.0728631925682522,-0.028259461167346716,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,5.279282787673316,2.102247768414777,-3744.348312080098
7.5,42.5,13.443395526261362,-0.00317541955806572,-0.03691432203475919,-0.02435393456831073,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,5.328757074730883,1.1125980883450244,-3745.250624143267
7.5,37.5,13.44259574695186,-0.003347159048278995,-0.020947014302796434,-0.020919144787123218,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,5.350813816195833,0.6713905480035575,-3745.6513443634294
7.5,32.5,13.442204364534327,-0.0034925592758220047,-0.013099847516308952,-0.018011140202403693,-107.83048876169573,-3662.7782189765385,5.376299811940373,0.1614767698511269,5.361999327589827,0.44769266556341236,-3745.85363834575
